Slice center (h^-1 Mpc), Completeness
5.203256490124303127e+03,8.888888888888888395e-01
5.205256490124303127e+03,8.888888888888888395e-01
5.207256490124303127e+03,8.888888888888888395e-01
5.209256490124303127e+03,8.888888888888888395e-01
5.211256490124303127e+03,8.888888888888888395e-01
5.213256490124303127e+03,8.888888888888888395e-01
5.215256490124303127e+03,8.888888888888888395e-01
5.217256490124303127e+03,8.888888888888888395e-01
5.219256490124303127e+03,8.888888888888888395e-01
5.221256490124303127e+03,8.888888888888888395e-01
5.223256490124303127e+03,8.888888888888888395e-01
5.225256490124303127e+03,8.888888888888888395e-01
5.227256490124303127e+03,8.888888888888888395e-01
5.229256490124303127e+03,8.888888888888888395e-01
5.231256490124303127e+03,8.888888888888888395e-01
5.233256490124303127e+03,8.888888888888888395e-01
5.235256490124303127e+03,8.888888888888888395e-01
5.237256490124303127e+03,8.888888888888888395e-01
5.239256490124303127e+03,8.888888888888888395e-01
5.241256490124303127e+03,8.888888888888888395e-01
5.243256490124303127e+03,8.888888888888888395e-01
5.245256490124303127e+03,8.888888888888888395e-01
5.247256490124303127e+03,8.888888888888888395e-01
5.249256490124303127e+03,8.888888888888888395e-01
5.251256490124303127e+03,8.888888888888888395e-01
5.253256490124303127e+03,8.888888888888888395e-01
5.255256490124303127e+03,8.888888888888888395e-01
5.257256490124303127e+03,8.888888888888888395e-01
5.259256490124303127e+03,8.888888888888888395e-01
5.261256490124303127e+03,8.888888888888888395e-01
5.263256490124303127e+03,8.888888888888888395e-01
5.265256490124303127e+03,8.888888888888888395e-01
5.267256490124303127e+03,8.888888888888888395e-01
5.269256490124303127e+03,8.888888888888888395e-01
5.271256490124303127e+03,8.888888888888888395e-01
5.273256490124303127e+03,8.888888888888888395e-01
5.275256490124303127e+03,8.888888888888888395e-01
5.277256490124303127e+03,8.888888888888888395e-01
5.279256490124303127e+03,8.888888888888888395e-01
5.281256490124303127e+03,8.888888888888888395e-01
5.283256490124303127e+03,8.888888888888888395e-01
5.285256490124303127e+03,8.888888888888888395e-01
5.287256490124303127e+03,8.888888888888888395e-01
5.289256490124303127e+03,8.888888888888888395e-01
5.291256490124303127e+03,8.888888888888888395e-01
5.293256490124303127e+03,8.888888888888888395e-01
5.295256490124303127e+03,8.888888888888888395e-01
5.297256490124303127e+03,8.888888888888888395e-01
5.299256490124303127e+03,8.888888888888888395e-01
5.301256490124303127e+03,8.888888888888888395e-01
5.303256490124303127e+03,8.888888888888888395e-01
5.305256490124303127e+03,8.888888888888888395e-01
5.307256490124303127e+03,8.888888888888888395e-01
5.309256490124303127e+03,8.888888888888888395e-01
5.311256490124303127e+03,8.888888888888888395e-01
5.313256490124303127e+03,8.888888888888888395e-01
5.315256490124303127e+03,8.888888888888888395e-01
5.317256490124303127e+03,8.888888888888888395e-01
5.319256490124303127e+03,8.888888888888888395e-01
5.321256490124303127e+03,8.888888888888888395e-01
5.323256490124303127e+03,8.888888888888888395e-01
5.325256490124303127e+03,8.888888888888888395e-01
5.327256490124303127e+03,8.888888888888888395e-01
5.329256490124303127e+03,8.888888888888888395e-01
5.331256490124303127e+03,8.888888888888888395e-01
5.333256490124303127e+03,8.888888888888888395e-01
5.335256490124303127e+03,7.777777777777777901e-01
5.337256490124303127e+03,7.777777777777777901e-01
5.339256490124303127e+03,7.777777777777777901e-01
5.341256490124303127e+03,7.777777777777777901e-01
5.343256490124303127e+03,7.777777777777777901e-01
5.345256490124303127e+03,7.777777777777777901e-01
5.347256490124303127e+03,7.777777777777777901e-01
5.349256490124303127e+03,7.777777777777777901e-01
5.351256490124303127e+03,7.777777777777777901e-01
5.353256490124303127e+03,7.777777777777777901e-01
5.355256490124303127e+03,7.777777777777777901e-01
5.357256490124303127e+03,7.777777777777777901e-01
5.359256490124303127e+03,7.777777777777777901e-01
5.361256490124303127e+03,7.777777777777777901e-01
5.363256490124303127e+03,7.777777777777777901e-01
5.365256490124303127e+03,7.777777777777777901e-01
5.367256490124303127e+03,7.777777777777777901e-01
5.369256490124303127e+03,7.777777777777777901e-01
5.371256490124303127e+03,7.777777777777777901e-01
5.373256490124303127e+03,7.777777777777777901e-01
5.375256490124303127e+03,7.777777777777777901e-01
5.377256490124303127e+03,7.777777777777777901e-01
5.379256490124303127e+03,7.777777777777777901e-01
5.381256490124303127e+03,7.777777777777777901e-01
5.383256490124303127e+03,7.777777777777777901e-01
5.385256490124303127e+03,7.777777777777777901e-01
5.387256490124303127e+03,7.777777777777777901e-01
5.389256490124303127e+03,7.777777777777777901e-01
5.391256490124303127e+03,7.777777777777777901e-01
5.393256490124303127e+03,7.777777777777777901e-01
5.395256490124303127e+03,7.777777777777777901e-01
5.397256490124303127e+03,7.777777777777777901e-01
5.399256490124303127e+03,7.777777777777777901e-01
5.401256490124303127e+03,7.777777777777777901e-01
5.403256490124303127e+03,7.777777777777777901e-01
5.405256490124303127e+03,7.777777777777777901e-01
5.407256490124303127e+03,7.777777777777777901e-01
5.409256490124303127e+03,7.777777777777777901e-01
5.411256490124303127e+03,7.777777777777777901e-01
5.413256490124303127e+03,7.777777777777777901e-01
5.415256490124303127e+03,7.777777777777777901e-01
5.417256490124303127e+03,7.777777777777777901e-01
5.419256490124303127e+03,7.777777777777777901e-01
5.421256490124303127e+03,7.777777777777777901e-01
5.423256490124303127e+03,7.777777777777777901e-01
5.425256490124303127e+03,7.777777777777777901e-01
5.427256490124303127e+03,7.777777777777777901e-01
5.429256490124303127e+03,7.777777777777777901e-01
5.431256490124303127e+03,7.777777777777777901e-01
5.433256490124303127e+03,7.777777777777777901e-01
5.435256490124303127e+03,7.777777777777777901e-01
5.437256490124303127e+03,7.777777777777777901e-01
5.439256490124303127e+03,7.777777777777777901e-01
5.441256490124303127e+03,7.777777777777777901e-01
5.443256490124303127e+03,7.777777777777777901e-01
5.445256490124303127e+03,7.777777777777777901e-01
5.447256490124303127e+03,7.777777777777777901e-01
5.449256490124303127e+03,7.777777777777777901e-01
5.451256490124303127e+03,7.777777777777777901e-01
5.453256490124303127e+03,7.777777777777777901e-01
5.455256490124303127e+03,7.777777777777777901e-01
5.457256490124303127e+03,7.777777777777777901e-01
5.459256490124303127e+03,7.777777777777777901e-01
5.461256490124303127e+03,7.777777777777777901e-01
5.463256490124303127e+03,7.777777777777777901e-01
5.465256490124303127e+03,7.777777777777777901e-01
5.467256490124303127e+03,7.777777777777777901e-01
5.469256490124303127e+03,7.777777777777777901e-01
5.471256490124303127e+03,7.777777777777777901e-01
5.473256490124303127e+03,7.777777777777777901e-01
5.475256490124303127e+03,7.777777777777777901e-01
5.477256490124303127e+03,7.777777777777777901e-01
5.479256490124303127e+03,7.777777777777777901e-01
5.481256490124303127e+03,7.777777777777777901e-01
5.483256490124303127e+03,7.777777777777777901e-01
5.485256490124303127e+03,7.777777777777777901e-01
5.487256490124303127e+03,7.777777777777777901e-01
5.489256490124303127e+03,7.777777777777777901e-01
5.491256490124303127e+03,7.777777777777777901e-01
5.493256490124303127e+03,6.666666666666666297e-01
5.495256490124303127e+03,6.666666666666666297e-01
5.497256490124303127e+03,6.666666666666666297e-01
5.499256490124303127e+03,6.666666666666666297e-01
5.501256490124303127e+03,6.666666666666666297e-01
5.503256490124303127e+03,6.666666666666666297e-01
5.505256490124303127e+03,6.666666666666666297e-01
5.507256490124303127e+03,6.666666666666666297e-01
5.509256490124303127e+03,6.666666666666666297e-01
5.511256490124303127e+03,6.666666666666666297e-01
5.513256490124303127e+03,6.666666666666666297e-01
5.515256490124303127e+03,6.666666666666666297e-01
5.517256490124303127e+03,6.666666666666666297e-01
5.519256490124303127e+03,6.666666666666666297e-01
5.521256490124303127e+03,6.666666666666666297e-01
5.523256490124303127e+03,6.666666666666666297e-01
5.525256490124303127e+03,6.666666666666666297e-01
5.527256490124303127e+03,6.666666666666666297e-01
5.529256490124303127e+03,6.666666666666666297e-01
5.531256490124303127e+03,6.666666666666666297e-01
5.533256490124303127e+03,6.666666666666666297e-01
5.535256490124303127e+03,6.666666666666666297e-01
5.537256490124303127e+03,6.666666666666666297e-01
5.539256490124303127e+03,6.666666666666666297e-01
5.541256490124303127e+03,6.666666666666666297e-01
5.543256490124303127e+03,6.666666666666666297e-01
5.545256490124303127e+03,6.666666666666666297e-01
5.547256490124303127e+03,6.666666666666666297e-01
5.549256490124303127e+03,6.666666666666666297e-01
5.551256490124303127e+03,6.666666666666666297e-01
5.553256490124303127e+03,6.666666666666666297e-01
5.555256490124303127e+03,6.666666666666666297e-01
5.557256490124303127e+03,6.666666666666666297e-01
5.559256490124303127e+03,6.666666666666666297e-01
5.561256490124303127e+03,6.666666666666666297e-01
5.563256490124303127e+03,6.666666666666666297e-01
5.565256490124303127e+03,6.666666666666666297e-01
5.567256490124303127e+03,6.666666666666666297e-01
5.569256490124303127e+03,6.666666666666666297e-01
5.571256490124303127e+03,6.666666666666666297e-01
5.573256490124303127e+03,6.666666666666666297e-01
5.575256490124303127e+03,6.666666666666666297e-01
5.577256490124303127e+03,6.666666666666666297e-01
5.579256490124303127e+03,6.666666666666666297e-01
5.581256490124303127e+03,6.666666666666666297e-01
5.583256490124303127e+03,6.666666666666666297e-01
5.585256490124303127e+03,6.666666666666666297e-01
5.587256490124303127e+03,6.666666666666666297e-01
5.589256490124303127e+03,6.666666666666666297e-01
5.591256490124303127e+03,6.666666666666666297e-01
5.593256490124303127e+03,6.666666666666666297e-01
5.595256490124303127e+03,6.666666666666666297e-01
5.597256490124303127e+03,6.666666666666666297e-01
5.599256490124303127e+03,6.666666666666666297e-01
5.601256490124303127e+03,6.666666666666666297e-01
5.603256490124303127e+03,6.666666666666666297e-01
5.605256490124303127e+03,6.666666666666666297e-01
5.607256490124303127e+03,6.666666666666666297e-01
5.609256490124303127e+03,6.666666666666666297e-01
5.611256490124303127e+03,6.666666666666666297e-01
5.613256490124303127e+03,6.666666666666666297e-01
5.615256490124303127e+03,6.666666666666666297e-01
5.617256490124303127e+03,6.666666666666666297e-01
5.619256490124303127e+03,6.666666666666666297e-01
5.621256490124303127e+03,6.666666666666666297e-01
5.623256490124303127e+03,6.666666666666666297e-01
5.625256490124303127e+03,6.666666666666666297e-01
5.627256490124303127e+03,6.666666666666666297e-01
5.629256490124303127e+03,6.666666666666666297e-01
5.631256490124303127e+03,6.666666666666666297e-01
5.633256490124303127e+03,6.666666666666666297e-01
5.635256490124303127e+03,6.666666666666666297e-01
5.637256490124303127e+03,6.666666666666666297e-01
5.639256490124303127e+03,6.666666666666666297e-01
5.641256490124303127e+03,6.666666666666666297e-01
5.643256490124303127e+03,6.666666666666666297e-01
5.645256490124303127e+03,6.666666666666666297e-01
5.647256490124303127e+03,6.666666666666666297e-01
5.649256490124303127e+03,6.666666666666666297e-01
5.651256490124303127e+03,5.555555555555555802e-01
5.653256490124303127e+03,5.555555555555555802e-01
5.655256490124303127e+03,5.555555555555555802e-01
5.657256490124303127e+03,5.555555555555555802e-01
5.659256490124303127e+03,5.555555555555555802e-01
5.661256490124303127e+03,5.555555555555555802e-01
5.663256490124303127e+03,5.555555555555555802e-01
5.665256490124303127e+03,5.555555555555555802e-01
5.667256490124303127e+03,5.555555555555555802e-01
5.669256490124303127e+03,5.555555555555555802e-01
5.671256490124303127e+03,5.555555555555555802e-01
5.673256490124303127e+03,5.555555555555555802e-01
5.675256490124303127e+03,5.555555555555555802e-01
5.677256490124303127e+03,5.555555555555555802e-01
5.679256490124303127e+03,5.555555555555555802e-01
5.681256490124303127e+03,5.555555555555555802e-01
5.683256490124303127e+03,5.555555555555555802e-01
5.685256490124303127e+03,5.555555555555555802e-01
5.687256490124303127e+03,5.555555555555555802e-01
5.689256490124303127e+03,5.555555555555555802e-01
5.691256490124303127e+03,5.555555555555555802e-01
5.693256490124303127e+03,5.555555555555555802e-01
5.695256490124303127e+03,5.555555555555555802e-01
5.697256490124303127e+03,5.555555555555555802e-01
5.699256490124303127e+03,5.555555555555555802e-01
5.701256490124303127e+03,5.555555555555555802e-01
5.703256490124303127e+03,5.555555555555555802e-01
5.705256490124303127e+03,5.555555555555555802e-01
5.707256490124303127e+03,5.555555555555555802e-01
5.709256490124303127e+03,5.555555555555555802e-01
5.711256490124303127e+03,5.555555555555555802e-01
5.713256490124303127e+03,5.555555555555555802e-01
5.715256490124303127e+03,5.555555555555555802e-01
5.717256490124303127e+03,5.555555555555555802e-01
5.719256490124303127e+03,5.555555555555555802e-01
5.721256490124303127e+03,5.555555555555555802e-01
5.723256490124303127e+03,5.555555555555555802e-01
5.725256490124303127e+03,5.555555555555555802e-01
5.727256490124303127e+03,5.555555555555555802e-01
5.729256490124303127e+03,5.555555555555555802e-01
5.731256490124303127e+03,5.555555555555555802e-01
5.733256490124303127e+03,5.555555555555555802e-01
5.735256490124303127e+03,5.555555555555555802e-01
5.737256490124303127e+03,5.555555555555555802e-01
5.739256490124303127e+03,5.555555555555555802e-01
5.741256490124303127e+03,5.555555555555555802e-01
5.743256490124303127e+03,5.555555555555555802e-01
5.745256490124303127e+03,5.555555555555555802e-01
5.747256490124303127e+03,5.555555555555555802e-01
5.749256490124303127e+03,5.555555555555555802e-01
5.751256490124303127e+03,5.555555555555555802e-01
5.753256490124303127e+03,5.555555555555555802e-01
5.755256490124303127e+03,5.555555555555555802e-01
5.757256490124303127e+03,5.555555555555555802e-01
5.759256490124303127e+03,5.555555555555555802e-01
5.761256490124303127e+03,5.555555555555555802e-01
5.763256490124303127e+03,5.555555555555555802e-01
5.765256490124303127e+03,5.555555555555555802e-01
5.767256490124303127e+03,5.555555555555555802e-01
5.769256490124303127e+03,5.555555555555555802e-01
5.771256490124303127e+03,5.555555555555555802e-01
5.773256490124303127e+03,5.555555555555555802e-01
5.775256490124303127e+03,5.555555555555555802e-01
5.777256490124303127e+03,5.555555555555555802e-01
5.779256490124303127e+03,5.555555555555555802e-01
5.781256490124303127e+03,5.555555555555555802e-01
5.783256490124303127e+03,5.555555555555555802e-01
5.785256490124303127e+03,5.555555555555555802e-01
5.787256490124303127e+03,5.555555555555555802e-01
5.789256490124303127e+03,5.555555555555555802e-01
5.791256490124303127e+03,5.555555555555555802e-01
5.793256490124303127e+03,5.555555555555555802e-01
5.795256490124303127e+03,5.555555555555555802e-01
5.797256490124303127e+03,5.555555555555555802e-01
5.799256490124303127e+03,5.555555555555555802e-01
5.801256490124303127e+03,5.555555555555555802e-01
5.803256490124303127e+03,5.555555555555555802e-01
5.805256490124303127e+03,5.555555555555555802e-01
5.807256490124303127e+03,5.555555555555555802e-01
5.809256490124303127e+03,4.444444444444444198e-01
5.811256490124303127e+03,4.444444444444444198e-01
5.813256490124303127e+03,4.444444444444444198e-01
5.815256490124303127e+03,4.444444444444444198e-01
5.817256490124303127e+03,4.444444444444444198e-01
5.819256490124303127e+03,4.444444444444444198e-01
5.821256490124303127e+03,4.444444444444444198e-01
5.823256490124303127e+03,4.444444444444444198e-01
5.825256490124303127e+03,4.444444444444444198e-01
5.827256490124303127e+03,4.444444444444444198e-01
5.829256490124303127e+03,4.444444444444444198e-01
5.831256490124303127e+03,4.444444444444444198e-01
5.833256490124303127e+03,4.444444444444444198e-01
5.835256490124303127e+03,4.444444444444444198e-01
5.837256490124303127e+03,4.444444444444444198e-01
5.839256490124303127e+03,4.444444444444444198e-01
5.841256490124303127e+03,4.444444444444444198e-01
5.843256490124303127e+03,4.444444444444444198e-01
5.845256490124303127e+03,4.444444444444444198e-01
5.847256490124303127e+03,4.444444444444444198e-01
5.849256490124303127e+03,4.444444444444444198e-01
5.851256490124303127e+03,4.444444444444444198e-01
5.853256490124303127e+03,4.444444444444444198e-01
5.855256490124303127e+03,4.444444444444444198e-01
5.857256490124303127e+03,4.444444444444444198e-01
5.859256490124303127e+03,4.444444444444444198e-01
5.861256490124303127e+03,4.444444444444444198e-01
5.863256490124303127e+03,4.444444444444444198e-01
5.865256490124303127e+03,4.444444444444444198e-01
5.867256490124303127e+03,4.444444444444444198e-01
5.869256490124303127e+03,4.444444444444444198e-01
5.871256490124303127e+03,4.444444444444444198e-01
5.873256490124303127e+03,4.444444444444444198e-01
5.875256490124303127e+03,4.444444444444444198e-01
5.877256490124303127e+03,4.444444444444444198e-01
5.879256490124303127e+03,4.444444444444444198e-01
5.881256490124303127e+03,4.444444444444444198e-01
5.883256490124303127e+03,4.444444444444444198e-01
5.885256490124303127e+03,4.444444444444444198e-01
5.887256490124303127e+03,4.444444444444444198e-01
5.889256490124303127e+03,4.444444444444444198e-01
5.891256490124303127e+03,4.444444444444444198e-01
5.893256490124303127e+03,4.444444444444444198e-01
5.895256490124303127e+03,4.444444444444444198e-01
5.897256490124303127e+03,4.444444444444444198e-01
5.899256490124303127e+03,4.444444444444444198e-01
5.901256490124303127e+03,4.444444444444444198e-01
5.903256490124303127e+03,4.444444444444444198e-01
5.905256490124303127e+03,4.444444444444444198e-01
5.907256490124303127e+03,4.444444444444444198e-01
5.909256490124303127e+03,4.444444444444444198e-01
5.911256490124303127e+03,4.444444444444444198e-01
5.913256490124303127e+03,4.444444444444444198e-01
5.915256490124303127e+03,4.444444444444444198e-01
5.917256490124303127e+03,4.444444444444444198e-01
5.919256490124303127e+03,4.444444444444444198e-01
5.921256490124303127e+03,4.444444444444444198e-01
5.923256490124303127e+03,4.444444444444444198e-01
5.925256490124303127e+03,4.444444444444444198e-01
5.927256490124303127e+03,4.444444444444444198e-01
5.929256490124303127e+03,4.444444444444444198e-01
5.931256490124303127e+03,4.444444444444444198e-01
5.933256490124303127e+03,4.444444444444444198e-01
5.935256490124303127e+03,4.444444444444444198e-01
5.937256490124303127e+03,4.444444444444444198e-01
5.939256490124303127e+03,4.444444444444444198e-01
5.941256490124303127e+03,4.444444444444444198e-01
5.943256490124303127e+03,4.444444444444444198e-01
5.945256490124303127e+03,4.444444444444444198e-01
5.947256490124303127e+03,4.444444444444444198e-01
5.949256490124303127e+03,4.444444444444444198e-01
5.951256490124303127e+03,4.444444444444444198e-01
5.953256490124303127e+03,4.444444444444444198e-01
5.955256490124303127e+03,4.444444444444444198e-01
5.957256490124303127e+03,4.444444444444444198e-01
5.959256490124303127e+03,4.444444444444444198e-01
5.961256490124303127e+03,4.444444444444444198e-01
5.963256490124303127e+03,4.444444444444444198e-01
5.965256490124303127e+03,4.444444444444444198e-01
5.967256490124303127e+03,3.333333333333333148e-01
5.969256490124303127e+03,3.333333333333333148e-01
5.971256490124303127e+03,3.333333333333333148e-01
5.973256490124303127e+03,3.333333333333333148e-01
5.975256490124303127e+03,3.333333333333333148e-01
5.977256490124303127e+03,3.333333333333333148e-01
5.979256490124303127e+03,3.333333333333333148e-01
5.981256490124303127e+03,3.333333333333333148e-01
5.983256490124303127e+03,3.333333333333333148e-01
5.985256490124303127e+03,3.333333333333333148e-01
5.987256490124303127e+03,3.333333333333333148e-01
5.989256490124303127e+03,3.333333333333333148e-01
5.991256490124303127e+03,3.333333333333333148e-01
5.993256490124303127e+03,3.333333333333333148e-01
5.995256490124303127e+03,3.333333333333333148e-01
5.997256490124303127e+03,3.333333333333333148e-01
5.999256490124303127e+03,3.333333333333333148e-01
6.001256490124303127e+03,3.333333333333333148e-01
6.003256490124303127e+03,3.333333333333333148e-01
6.005256490124303127e+03,3.333333333333333148e-01
6.007256490124303127e+03,3.333333333333333148e-01
6.009256490124303127e+03,3.333333333333333148e-01
6.011256490124303127e+03,3.333333333333333148e-01
6.013256490124303127e+03,3.333333333333333148e-01
6.015256490124303127e+03,3.333333333333333148e-01
6.017256490124303127e+03,3.333333333333333148e-01
6.019256490124303127e+03,3.333333333333333148e-01
6.021256490124303127e+03,3.333333333333333148e-01
6.023256490124303127e+03,3.333333333333333148e-01
6.025256490124303127e+03,3.333333333333333148e-01
6.027256490124303127e+03,3.333333333333333148e-01
6.029256490124303127e+03,3.333333333333333148e-01
6.031256490124303127e+03,3.333333333333333148e-01
6.033256490124303127e+03,3.333333333333333148e-01
6.035256490124303127e+03,3.333333333333333148e-01
6.037256490124303127e+03,3.333333333333333148e-01
6.039256490124303127e+03,3.333333333333333148e-01
6.041256490124303127e+03,3.333333333333333148e-01
6.043256490124303127e+03,3.333333333333333148e-01
6.045256490124303127e+03,3.333333333333333148e-01
6.047256490124303127e+03,3.333333333333333148e-01
6.049256490124303127e+03,3.333333333333333148e-01
6.051256490124303127e+03,3.333333333333333148e-01
6.053256490124303127e+03,3.333333333333333148e-01
6.055256490124303127e+03,3.333333333333333148e-01
6.057256490124303127e+03,3.333333333333333148e-01
6.059256490124303127e+03,3.333333333333333148e-01
6.061256490124303127e+03,3.333333333333333148e-01
6.063256490124303127e+03,3.333333333333333148e-01
6.065256490124303127e+03,3.333333333333333148e-01
6.067256490124303127e+03,3.333333333333333148e-01
6.069256490124303127e+03,3.333333333333333148e-01
6.071256490124303127e+03,3.333333333333333148e-01
6.073256490124303127e+03,3.333333333333333148e-01
6.075256490124303127e+03,3.333333333333333148e-01
6.077256490124303127e+03,3.333333333333333148e-01
6.079256490124303127e+03,3.333333333333333148e-01
6.081256490124303127e+03,3.333333333333333148e-01
6.083256490124303127e+03,3.333333333333333148e-01
6.085256490124303127e+03,3.333333333333333148e-01
6.087256490124303127e+03,3.333333333333333148e-01
6.089256490124303127e+03,3.333333333333333148e-01
6.091256490124303127e+03,3.333333333333333148e-01
6.093256490124303127e+03,3.333333333333333148e-01
6.095256490124303127e+03,3.333333333333333148e-01
6.097256490124303127e+03,3.333333333333333148e-01
6.099256490124303127e+03,3.333333333333333148e-01
6.101256490124303127e+03,3.333333333333333148e-01
6.103256490124303127e+03,3.333333333333333148e-01
6.105256490124303127e+03,3.333333333333333148e-01
6.107256490124303127e+03,3.333333333333333148e-01
6.109256490124303127e+03,3.333333333333333148e-01
6.111256490124303127e+03,3.333333333333333148e-01
6.113256490124303127e+03,3.333333333333333148e-01
6.115256490124303127e+03,3.333333333333333148e-01
6.117256490124303127e+03,3.333333333333333148e-01
6.119256490124303127e+03,3.333333333333333148e-01
6.121256490124303127e+03,3.333333333333333148e-01
6.123256490124303127e+03,3.333333333333333148e-01
6.125256490124303127e+03,2.222222222222222099e-01
6.127256490124303127e+03,2.222222222222222099e-01
6.129256490124303127e+03,2.222222222222222099e-01
6.131256490124303127e+03,2.222222222222222099e-01
6.133256490124303127e+03,2.222222222222222099e-01
6.135256490124303127e+03,2.222222222222222099e-01
6.137256490124303127e+03,2.222222222222222099e-01
6.139256490124303127e+03,2.222222222222222099e-01
6.141256490124303127e+03,2.222222222222222099e-01
6.143256490124303127e+03,2.222222222222222099e-01
6.145256490124303127e+03,2.222222222222222099e-01
6.147256490124303127e+03,2.222222222222222099e-01
6.149256490124303127e+03,2.222222222222222099e-01
6.151256490124303127e+03,2.222222222222222099e-01
6.153256490124303127e+03,2.222222222222222099e-01
6.155256490124303127e+03,2.222222222222222099e-01
6.157256490124303127e+03,2.222222222222222099e-01
6.159256490124303127e+03,2.222222222222222099e-01
6.161256490124303127e+03,2.222222222222222099e-01
6.163256490124303127e+03,2.222222222222222099e-01
6.165256490124303127e+03,2.222222222222222099e-01
6.167256490124303127e+03,2.222222222222222099e-01
6.169256490124303127e+03,2.222222222222222099e-01
6.171256490124303127e+03,2.222222222222222099e-01
6.173256490124303127e+03,2.222222222222222099e-01
6.175256490124303127e+03,2.222222222222222099e-01
6.177256490124303127e+03,2.222222222222222099e-01
6.179256490124303127e+03,2.222222222222222099e-01
